cleaned_text,label
bilang tu kuin lu gesek grepe ama lakik orng ga malu udh hamil nikah kegatelan janda,1
nya ngatain org nyindir netijen goblog banyakan masyako,1
nya ngatain org nyindir netijen goblog banyakan masyako,1
didik ortunya nagita bagus heran dg balajaer nagita yah yg dirugikan sm junjungany knp yg dibenci bodoh bgt asli,1
udah nunjukin karyanya situ pny karya karya nyinyir hidupnya via tolol,1
gak sok high clas mba liat komenmu artis beda mbak yg suka curhat ig yg curhat temen yg curhat tuhan ngak trus mulut situ maju otaknya mikirnya yg curh,1
gw emang kador artis beneran komen lo tolol sumpah kenal nilai artis hahaha org indo jg setuju kalo kador artis tp celebgram dr kampung lo tau bedanya artis dg selebgra,1
hahaha trs gue lo tolol pake nanya kador bencong nga blm kenal wkwkwkwkw eh org jg nilai si kador bencong beneran dr gerak gerik melambay suara ngondek pake baju cewek nyaman cowok tu,1
heh lo pelakornya yak ngapa lo emosi situ kenal gw kalo berani pake akun asli pantes pake akun bodong ngerebut laki orang diem keceplosan yak pake bodong ngakak gue lucu lo,1
hoy barisan sakit hati jijik banget fans bily mah alhamdulilah bgt bily putus manusia buluk yg ditungu akhiry putus kobil jg jijik ni orang v,1
pemikiran manusia bodoh eh tanteibuomaempo otak lu picik bngt ya jga manusi larangan emang dunia orang larang ngungkapin unek stupid human,1
pemikiran manusia bodoh eh tanteibuomaempo otak lu picik bngt ya jga manusi larangan emang dunia orang larang ngungkapin unek stupid human,1
coment yg lihat brp penguna medsos yg bodoh bunyi situ sehat pakai hijab masi nyinyir aja,1
yg komen via nyinyir mulu duh kyak gak nyinyirin orang aja parah kalo org sok bener mah gitu pdhal media sosial hak instagram instagram yg nyinyir gak pake ig s,1
iya norak kampyung coba liat artis adem ayem liat isyana liat agnezmo liat mba liat diliat aja coba deh dikasih tau contoh artis beter eh jawabanya ya cocok la,1
iya kasian si micin perusahan produk micin mengiklan kalo masak tambahkan micin biar sedap netizen menyudutkan mecin kebodohan orang yg ganguan jiwa ngemil micin,1
iyakm bening kelewat bening buluk ya mbak mbaknya nelen apasih komen kaya gini kesurupan,1
iyak ka hahahahah geli bgt gasih at ih kampung abis,1
yg bodoh ngapain keluarga depok komen org yg gak aja yg hidupnya gak bahagia yg suka menghujat orang hidup artis ayu berpengaruh emang dasar benci ayuklo,1
goblok gak netizen yg kontra sm postingan si via bakajaer kali mbamas ih goblok dipiara lol,1
memalukan buk ngomong pelakor emang ibuk udah pelakor ya tau ayu pelakor wkwkwkwkwk awas rumah tanga yg dimasukin pelakor anaknya pelakor,1
main main jawa timur biar ga begok,1
maklumin shay fans gatis keras otaknya bebel realita jg ga terima halnya nagita artis uda dr jaman eh bilang numpang tenar rapi mamadpdhl yg jadin si mamad gede y ph n,1
malu tuh kerudung sayang ibadah nya sholat aja drpd nyinyirin org dandanan udh sok suci mulut nya kaya sampah,1
noh urus tu kuin lu biar ga gatel nempel ama laki orng masyarakat udh tau kali japok gundik janda gateludh kenyatan nya begtu anak sholehah agama nya kuat mata kuliah agama cma dpt agama nya kuat tpi hamil,1
oalah aja pelakor laki nya jg kegatelan tp namanya laki kucing ksh ikan jaer gratis ya kga nolak wkwkwkw,1
pdhl km kampungan lohpake kerudung mulutnya cuih,1
please lo bela pelakorini hukuman si muljem karna uda tega recut suami sahabat sendiridia menjalani sanksi sosialnya valakor mesti dibenci karna biar ga valakor lainya indonesiabiar musnah sem,1
mah lihat yg main prasangka kayak eluelu haters kayak dukundukun titisan dajal sok pinter otak kosong sory ye gue bala nabi muhamad yg percaya klo udh ditunjukin saksi bukti klo,1
bilang gw fansnya via duh nantangin gw nih org anak tolol ank alay jablay,1
gua cur ya bunmai sdh nikah tp janda janda suami nya rampas mulan jamelamenjijikan banget ya mulan jamela sblm rmh tanga bunmai hancur sdh berani bilang dani suami aduha udh wanita be,1
tai loe gedein bagus pupuk jngan bacot loe goblok nih cewek knpa bawa suku,1
tolong baca arti dr coment udah kerdusbodoh lg bilangin org tua nya besok kalo masak pakai mecin jd udah kerdungab ga sesuai mulut besok makan salmon kalo g besok deliv rumahmu,1
wakakak cerita kyk gitu pembelajaran aja jgn sampe ni swamik swamik milih pelakor drpd istri hancur bok ga bohong deh kere kismin nyungsep emang yg ngatur rezeki tu tuha,1
ya ampun upil naruto mencerminkan klo yg pecunpengalaman banget lu ya kesian gua prihatin mati aj deh lu ngotorin dunia manusia kau,1
yutub apan ya mba aplikasi ya sy taunya youtube mba gak tau ya seseorg bs dpt penghasilan salah satunya dr youtube loh mreka jg bayar klo bnyk yg ntn video mreka sekolah yg bener deh mba biar pinter generasi muda,1
alycia iya sist jijik banget gw liatnya sok suci ngatain orang kalo gw sih malulah artis papan otak gak fikir kalo ngomong ketauan bngt gada wibawanya kalo emang nyadar tau berkomentar manusia gada yg,1
be idih najong lu tag org nimbrung aja kek mujaer lo ga terkenal klo ga bawa nama ayu ting ting sm nagita duh bego dipiara kesian,1
wawan z emng artis ga tmn dikit dikit at hahaha curhat sosmed kampungan,1
lucu ya si yg bikin katabawa tuhankalau dah kepepet ga tau org yg merusak rumah tanga orgibarat merobohkan bangunan masjid mbak nyabayangin aja nya dosa munasi dah jdi bubur mba nya moga bahagia dunia,1
_dy buset cantik diedit aja mba coba dah aslinya dah kayak buntelan kentut,1
aja kaya gini bilang king king muke nya udh kaya tai musang,1
_kanahaya knp gk truck sampah kek mukanya sampah,1
_ cowokmu wajah nya culun cupu kayak om,1
_ kakak foto memeknya keliatan tebal memeknya kakak bengkak yah,1
tutup botol muka lu kek kontol wkwk,1
ekor anjing buaya makan jambut,1
anjing anjing berwujud manusia anjing asli perwujudan aowkwkw,1
ajg yg tato bener ajg,1
aduh dugong aja gila filter,1
aduh halu hahaha lebay editan nya lemak kemana lemak haha mimpi ketingian,1
jesica lepas kambing hitam,1
alasan setan ama setan karna kalo setan bidadari sayapnya rontok diceker digigit dijambak,1
anak gblk dikasi berlian milih kerikil,1
anak tolol aktif ya bund,1
anaknya udh pinter maknya kelempengan berasa baby tinginya azka aj melebihi mamanya,1
ancur hidup lu sumpah,1
anjing gk pantes bidadari,1
anjing gue jg ogah liat muke lu,1
anjing anak gak tau ibunya nangis,1
anjing hebat ya pake kacamata,1
anjing lo baku hantam ayo,1
anjingnya guys gue liat babi item,1
anjirlah muka lo kek kuntilanak sok cantik,1
ganteng nyasih anjing kucel gini jadin model,1
si hebatnya banci yg badanya penuh koreng kaya lo,1
apan si melet sok ganteng,1
apan sih gak hidupnya,1
apasih kontol berantem aja ayo bngst,1
artis abalabal muka putih tangan hitam ager atm nya udah isi,1
asli gak bebet bobo ni anak kasihan,1
astaga ratu edit muka sumpah seren kayak film setan gitu,1
astaghfirulah seram ya bun ular jelman makhluk halus ya bun,1
hitam putih kek kopi luwak,1
babi g pantes nyentuh anjingnya bidadari kotor,1
babi main ma anjing,1
bagusan pantat panci aing atuh anjir,1
bantu bedain woy anjing babi,1
kali lihat anjing babi baikan,1
beda d foto ya lebar banget mukanya maf foto editan ya,1
bego anak orang udah ga perawan noh gara lu wkwkw,1
bego lu alam semesta seisinya serentak murka mendengarkan lagumu,1
benci aja ama orang jelek pake selingkuh,1
biar edit kaya aja ketiak hitam nya ga bohongin,1
biarkan bangkrut aja ceo nya gatau trimakasih haha,1
bidadari ditunjukan mg g pantes sma dajal g tau,1
mati aja ga gedeg gua liat lu anjim,1
bra nya kedodoran kak make ukuran gede ya,1
buah nangka buah kemangi gak akhlak lu babi,1
pens lonte jgn tkut listi miskin krna dipecat krna bsa kaya lgi dgn ya nglonte,1
bunuh sono goblox,1
cakep kaga jelek iya hahah,1
cantik sih sayang kurus ya padahl udh nikah lo bahagia pernikahanya,1
cantikan berisi kurus bgt kurus auranya,1
caption aja copas cantumin credit dasar iblis,1
ciah dihujat indonesia sampe bunuh ya komtol blom puas nguat kau,1
cita cita pakboi eh narkoboy nasibnasib,1
cocok banget orang gak bener biar hancur,1
cocok emang orang mah org kalo yg bejat mah emang cocok bejat ehehe,1
cowo foto liatin lidah nya jam ah jijik gue minus akhlak kek gini,1
cowoknya ga cakep cakepnya,1
dah jelek semangat pulak wkwk,1
raut mukanya aja udh org kalah judi makan enak,1
dasar bego lu gua jijik lu bro kayak gak otak banget,1
dasar cewe lo lonte tau kau,1
dasar orang tua gada akhlakngajarin anaknya ga bener,1
dekil tatoan mampus karir lo hancur pantek,1
atm tingal ribu aja gaya lu dugong,1
foto anjing kontol,1
foto tirus kalo video warior mukanya kek donat gak bentuknya,1
kasih bidadari pilih kotoran,1
sih artis jelek mah iya mukanya iyuh,1
memutuskan tumbal apartment,1
dikasi bidadari pilih babi,1
dikasi bening milih dakian,1
dikasih bidadari milih dajal awokawokv,1
dikasih bidadari milih sampah,1
dikasih bidadari milih setan,1
dikasih bidadari lonte,1
dikasih bidadari maunya boneka santet,1
dikasih hati yg malaikat milih yg berhati iblis greget,1
bahagia utang,1
editan softlensnya mbaknya kayak ratu titisan ular wkwkwk,1
eh pelakor pas banget frame orang,1
eh bocah mending lo mati aja gak orang kayak lo hahahahaha,1
eh anjingnya ci jesica gua lempar lu,1
eh kek penampakan lonte,1
eh lo nyadar ga udah dekil tatoan nya kaya daki haha,1
erick goblokmalah pacaran ama lonte anjso bat,1
erick masuk neraka jalur selingkuh bos,1
erikontolim manusia babi anak lonte,1
et muka lu aje gitu dih hahaha biarin aja sampah ketemu sampah biar busuk,1
etdah ningalin lonte situ waras mas wkwk,1
fotolu pede anjrit muka lu tu anjrit,1
frustasisudah habis uangnyakasihan,1
ga nyadar aja nih sampah haha,1
gaga sempet beneran lora lo tingalin lo orang jahat ga lo gak bahagia ga,1
gajadi beli model murahan barang murahan,1
gajadi beli takut ketularan lonte nya,1
gak bagusnya suara polanya,1
gak cantiknya gila,1
ganteng kaga lu keliatan kaya daki kontol,1
ganteng kagak berbakat kagak kelebihanya dimana cobak,1
gatau sih cantik gak aura nya cantik idih gitu lihatnya ya,1
gigi lo apanya jigong kondom nya nyangkut,1
gila ni siluman story orang keliatan banget tumpukan lemaknya buriknya,1
gini bersihan kaga kek dekil,1
gtu aj dh kek anjg lo kang,1
gua berharap lu aja si yg sakit laura lol,1
gua gabisa bedain anjing manusia keliatanya,1
gua kalai tuhan gakan gua jadin manusia pante ga hidup orang dunia akhlaknya gada tolol bangsat,1
gw cewek murahan postingan,1
hadeh muka kaya tong sampah,1
lo aja menderita lora anj,1
he sampah lu udah gua mafin bong goblok,1
hidup jngn bos playboy ajg lu,1
hih jik lihat nih orang auranya buruk bgt gak manis manisnya,1
pelakor plus hamil nikah ya pantesan anaknya kyk gini modelanya,1
idih mak lampir dibanding uya ma lu lu butiran debu lu dikenal bacot rajin ngaca deh,1
idih pantesan aja foto nya keluarin lidah kyk gtu trnyata tukang jilat,1
ih babi jgn megang tuh anjing harga tingi dripada lo,1
ih ko melet si kaya hewan aja wkwkwkwk,1
ih ko muka jelek banget si serem kek setan,1
ih mukanya kek anjing rumah gwa,1
indahnya pemandangan lont lont jual,1
inget yg potong nya hubungan nya kalo udah gini sembeleh aja orang nya udah terlanjur kecewa,1
inget hidup lo ga senak rik hidup lo susah salam temen smp pas lo burik eh skrg aja,1
foto babi memeluk anjing yg pemilik nya bidadari,1
anjing ya erick,1
era lo mending lo mati aja babi kalo baca bales nyet,1
era lo lgi wkwkw skrng lo penuh cacimaki telen ludah,1
diedit biar langsing mah klo live bomber badanya,1
foto w masukin museum aja ya ga pantasnya,1
intinya gasuka ajg listy ngrusak suasana,1
iri babi hahah najis,1
ditengah manusia monyet kulitnya bercorak batik,1
muka tutup panci wkwkekek jelek nya ampe ubun ubun,1
muka kayak penuh tekanan banget,1
tangan paha haha,1
foto ketiga jablay murahan,1
iu milih iblis drpd bidadari kwkwkw jyjyq,1
iya lo monyet mel,1
ular dugong,1
gila kau karna gak laku youtube,1
beli baju lonte entar kena sial,1
disamain muka _ orang oi mintanya disamain babi,1
jari jari kaki kayak jarinya tukang pangul,1
jari jari nya gede gede banget pas ngiklan makan ikan danau hambar jarinya kayak jempol hawak bener,1
jelek aja tukang selingkuh lo buriq,1
jelek aja tukang selingkuh lo buriq,1
jelek dapet selingkuhan jelek keren ya imbang wkw,1
jelek buntut kuali hahaha,1
jijik astagah sok bat cakep njs,1
jualan jualan knp nga yutuber bro takut nga yg ntn yah,1
kakinya gedong say kek kaki jantan up suka berbaur ama warwerwor mahluk astral yg kakinya gedong,1
kakinya kek hamil tua ya bun kaki gajah,1
kaku kek kanebo kering hahaha,1
kalo disuruh melihara anjingeric gw pilih anjing aja najis najisan erick kontol,1
kalo lomba saman sm babi babi nya nmr,1
kang ojek kali belang tanganya,1
muka kayak elo pasaran murah,1
muka lo pasaran mel pasar sapi noh,1
karir turun autis kasian hahah,1
kasian anjing nya pegang babi,1
kasian anjingnya dipeluk sma sampah,1
kasian editornya sih nangung dosa banget kayaknya ngeditnya ofside gini,1
kasian gue anjingnya dipegang dajal,1
kasian kebelet artis gak bakat,1
kasian muda udah stres,1
kasian yah sdh stres,1
kasihan ular dibawa bawa gak ular pantasnya bunglon buaya,1
kasihan ya nagita suami kerjanya berzinah,1
kasihan ya _ hidup cuman bahan hujatan masyarakat mubadzir banget deh hidup lo napa gak bunuh aja,1
kebanyakan nyabu kurus lu,1
keknya ngeliat hancur deh,1
keliatan bgt anjingnya ketakutan foto dakjal,1
kesihan gue org otak dangkal kek gini,1
ketiak hitam buluk lu edit nutupin daki diketek lu aka hitam ketiak lu dasar dugong _,1
ketiaknya habis amplas mel alus banget,1
ketiaknya hitam dikasih bedak nya abu monyet,1
anaknya kayak udah tua gitu ya mukanya k tasya,1
jatohnya kek ajg sih rik,1
lbih lucu anjingnya ya ktimbang orangnya,1
meldi foto gendut beda,1
kumat semedinya segini keluarnya,1
erick gak akhlak jelek listy jelek,1
lagu lu ga laku ya mel,1
najis elu anjing,1
lenganya gempal banget sih haha,1
lidah kuman and virus nih,1
lo kontol gak ajg anak dakjal,1
lo lo bagus tuh anjing wkwkw,1
lo sintingnya udah tingkat dewa,1
lo kaya anjing kaya babi,1
loh ak liatnya anjing ya,1
lonte kurus pucet kek mayat hidup,1
lu bener gakalo sempet nyakitin lora gue santet,1
lu gak sopan mukak lu kayak babi,1
lu mati ajalah udah biar gak bikin ribet,1
lu anjingnya anjingnya,1
lupa edit ya tu muka melar,1
lututnya hitam gosok maning biar cling cantik,1
map gua nyamain lu dugong emang,1
map yemuke lu udh jelek kaga sok selingkuhcakepan anjing gua noh,1
jelek aja anaknya ayahnya cakep,1
maklum anak pendidikan kayak gitu gak akhlak,1
males beli guagara gara lonte,1
mantan anjing eh kebalik anjing mantan,1
manusia anjing nyari uang gitu lo kerja aja gue nyebokin gue ntar gue gaji lo,1
manusia hewan sih gak hati banget,1
kalo ngarep ikutan kontes mis earth les ingris biar lidahnya gak keseleo,1
matanya kayak katarak anjir ahahah,1
mati kau najis kontol bangsat mati kau,1
bilang jelek nya ga enak hehe,1
mba gk sih gk merem melek gitu matanya kaya orang cacingan,1
mbak cadel yg banga cadelnya sih kasihan karna cadel jijik gak bisu aja,1
meldi udah kontrak endorse skincare ya mukanya jelek si,1
meldi emaknya buka klinik totok aura kayaknya anaknya gak ditotok ya auranya gak keliatan yg butek,1
melet mulu setan kaya ular,1
melet udah kaya anjing eh emah anjing,1
mending masuk penjara aja dah seumur hidup,1
meningalkan berlian tai sapi,1
modelny aja murahan barangnya,1
mudah mudahan lu gembel amin ya alah,1
muka anak nya ko tua banget ya gk ngegemesin gk lucunya,1
muka buluk kepedean muka udah tua,1
muka kampung gaya sok soan kota nyet,1
muka kek banci dih najis,1
muka kek kontol mending penjara,1
muka kek slangkangan biawak aje bnyk blagu lu,1
muka lu kaya tai wkwkwk,1
muka lu keriput kek aki aki,1
muka lu cabul banget sih bg hahah,1
muka lu anjing gwelebih ganteng anjing gwe rik,1
muka lu sensual norak dah,1
muka macem pengamen gegayan selingkuh untung udh ga sm jane lg kebanting sm jane muke lu,1
muka nya gitu seren bikin mual liatnya,1
muka nya muka kolot wkwk muka bayi lucu gt,1
muka pasan sok sok an sm lonte lo anjing,1
mukak lo kayak tapir kuda asu sok ganteng banget lo,1
mukak lu buruk anjing lu,1
mukalu kek aktor bokep bgst mending ngobat aja lu,1
mukanya gak dibantu kamera dekil kumel,1
mukanya kayak ngeden pas boker,1
mukanya kuning banget kaya kunyit,1
murah banget lo jijik gue dikick evos mlah open bo,1
napa lu penjara sih,1
narkoboy kontol maen cewe nyakitin doang lu anjing mati aja lu bego,1
narkoboy ngeluarin lidah ajg tes urin,1
ngapa lidah lo stroke amin deh gtu,1
ngapain nginap rumah cowo gada keluarga lg lo,1
ngedit ketiaknya dah ya ampe ngeblur pisan putihnya kek cat tembok,1
ngak cantikcantik nya hahaha,1
ngak ngumpul bareng mami isa gembrot disana,1
ni anak lahir krna kondom bocor ga syukur muka kyk selangkangan gorila dpt cewe cntik kyk jesica setia dl siain bgsad,1
ni org jelek ga obatkok j liat ya,1
nih orang kalo lomba babibabinya juara,1
ningalin berlian tai babi dih,1
njr melet melet gw kirain hewan,1
ntar mati keadan konyol,1
oi babi gue bunuh lu sumpah,1
open bo ga bang si listy omom yg nyari cwe yg udah pengalaman,1
orang stres gila,1
org kampung otak dusun gaya sosoan hype ttep aja gabisa nutupin muka babu lu,1
pan melet melet jilat tai tabi,1
bulug gini ya mukanya eh maf,1
palsu badane diedit tu aslinya dimana lemak,1
pantes utang bayar lonte,1
pantes mulainya si ajg berulah,1
pengambilan fotonya bagus mantap keren tingal pengambilan arwah nya aja,1
pengen gw pacul mulut lo woi anjeng busuk,1
perasan kemarin lenganya kekar banget kek petinju udah gitu ketiaknya hitam difoto lenganya ketiaknya putih kek dibedakin,1
perlahan karirmu ancur bro lu kebawan,1
potret anjing poto setan,1
potret seorjing memegang anjing kwkw,1
puny cewk selingkuhin g ngotak,1
rick lu tuh manusia kek gk gunanya lu dilahirin kedunia berbuat sayang nya lu ngecewain org gimana mo masuk surga,1
sakit jiwa upil gajah kasihan,1
sampah masyarakat musnahkan,1
anjing ngewe ama lonte bangsat,1
unfol bilang najis,1
muka aja didempul ketiak,1
dipenjara apalo sikat gigi bau ya baubau aroma bangsat,1
selamat ulang umur ketemu dajal,1
dah ngembang habis cowo meldi enak ya otak atik,1
senengnya nyesel nya seumur hidup miris banget hidup lu tolol meningalkan berlian indah dipandang sayang segumpal tai kucing,1
lutfi putus dgn salsa orang stres,1
serem banget muka lo mel kayak ayam potong merah banget,1
anjing foto ya,1
setan emg melet teros jijik asu,1
setan ma setan mah emg cocok ude,1
si anjing berfoto si anjing,1
si gaga kek anjing,1
si meldi jelek aja gaya beda banget sm tante n sepupunya udah cantik,1
sikap mu najis ludah anjing,1
sumpah aslinya muka lo lebar kayak baskom loh mel _,1
sumpah apapun lengan nya gede banget,1
sejelek image owner ya artis ups artis halo langsung orang tau image lu jelek gentong,1
tanganya hitam beda ama muka,1
sipat anjing anjing doang yadi manusia sipat anjing,1
tetep penjara aja ajg nyusahin lo,1
titisan dakjal emg lo nyet,1
udah berlian milih batu nisan,1
udah buriq brengsek pantes aja dapet lonte,1
udah kontrak skincare tp aja buluk mel,1
udah diedit gitu ketiak lu hitam,1
udah gila orang wkwk udah jomblo psikolog ga laku ya,1
udah jelek gak d jelek in bro,1
udah autis iya bg awokawk,1
udah nemenin tersulit lo pas udah selingkuh ga nyangka idola gua sesampah,1
udah tutup mulut nya bau kambing,1
ganteng anjingnya eh eh lu ga pantes anjing anjing setia pantesnya sih babi hahahaha,1
milih iblis bidadari haha,1
wi anjay liat babi megang anjing,1
woi anak anjing ngapain lu hidup bgst,1
woy lutfi asu sok asik lo anjing,1
ya ampun ketiak lemaknya editan parah wkwk,1
ya emang ga muka muka badak muka beton ga malu,1
ya ya kalo liat muka nya sumpah ngeselin banget dahoprasi sonobiar gantengan dikit kalo jln mal gk kenal orng,1
yaelah muka pasan aja banga lu njing,1
suka cukur jembut mangung,1
sebelah kanan batik orang dah warna nya kek taek babi si,1
peliharanya lepas tolong diangkut,1
youtuber toxic tutup akunmu tutup usia,1
lina lucu aja ya sist lonte bela matian guoblok pelihara bayar gt muljamban sampe bikin acount maia nikah blm nikah urusan situ nyinyirnya sirik nya,1
lina hem capekmiskin sist skrg blik kere lg jd artis jg g laku dah karma tu dr sirik nyinyirin nyonya tuh bantuin jualan cireng nya tuh cilok nya tuh untunya liburan monaco bromo trus,1
ah manda mah gatel ga liyat cowo dikit lgsg disosor begok aje yg ama manda kegatelan cewe,1
ah min gue gak suka akun nih berita nya basi lo liat min si kelen amora dateng pake jingkrak lo saring min biar berita nya gak blunder lo posting tu kd udah posting videon kelen ma amora joget ma si arsya arsyi,1
alah laki laki jaman skrg sm aja bejat ustad kek kek gila bgt sm perempuan yg istrinya stju bgt sm yg blg ustazah msuk surga bkan krna poligami msh bnyk yg bs jd akhlak bs masuk surga ya smoga aja sih perempuan perempuan pelakor diluar sna azab yg gak diampuni hidupnya gk selamat dunia akhirat,1
amit amit deh orang jahat penjilat pembohong pelakor jijik banget,1
anak babi bangsat pengen sumpel timah panas congor lu biar modar,1
anang muka nya kaya babi gitu aja demenin jijik,1
anjing nya ngamukhidup dmana pny musuhudh kliatan mna yg bukanorg ga pny byk musuh,1
anjir tontonan yg bermutu,1
anyieng suaranya ancur banget merdu tukang gorengan,1
artis kampungan wkwk,1
astagah demen ama cewek dekil kumel nagita turun at nagita kaya emas at kaya barlen,1
ayu janda bego pny suami kpn nikah laginya,1
bagus la gue otak gak kayak lu malu maluin mak lu aja tong akun asli pake tu yg namanya bego,1
lakik doyan banci banci kawinin banci jijik,1
before and after pasca oplas ga ngefek ya tetep jelek n serem mukanyahahahaha,1
laki ya sis suka pecun murahan prempuan berjilbab ato pintar enji downgrade sih pedangdut kelas prempuan berjilbab eh milih pecun jeleknya seleramu,1
belajaer tuh ya hahahaha bela artis ampe sebegitunya manusah begoh,1
bencong rombengmenjijikangay jg,1
biadab klo anak lo buly gue mampusin ya,1
biarinpuas puasin mumpung deseu brasa muda ntar klo dah tua nyaho karma,1
biasalah kalo pelakor lbh ancur mukanya istri sah barang bagus cepat laku pelakor jelek ngak laku ngembat laki orang ya udah gatel cocok wes,1
jedun yg ga becus perempuan terhormat ga becus perempuan cerdas ga becus perempuan yg mencari suami sah suami orang ga becus perempuan yg menghindari narkoba ga becus perempuan yg menjaga nama keluarga semoga perempuan yg kayak dunia ya jedun,1
cari sensasi tenar trus banya folowers nya gak gt gt jg kale darar orang setres ngomong aja belepotan gk gt kamfungan,1
cewe yg bgni yg hrsnya gosong jd abu aja kebakaran pabrik yg lg viral kmrn tu bnr slain ga brguna gda otak cm modal ngangkang trs gebet laki org trs banga btw klo emg instastory nya nyindir sesebini tua mah eh at least biar ga becus jd prewi tp becus cui jd emak buktinya anak nya bejibun trs smua pro emaknya drpd bapaknya,1
cewek gatau nih ngerebut pacar org udh abang yg ngedukung sifat jeleknya lg ckck,1
coba liat bibir mu sayang pantat ayam wajah mu bulukan kentut perfecto,1
cowok anjing cuih orang kaya berkoar gua orang ping kaya seduniakarena orang tau klo orang kaya orang kaya malahn berperilaku orang sederhana memamerkan kekayan dunia akhirat mampus lu harta kagak bawa mati pants buang laut lu orang aneh,1
org govlok yg prcya ayu slgkuh sma rafibuktinya rafi sma gigi skrg baek ajadan ktamu ayu pelakor suami yg d rebut woy skrg ayu suami fikir pke otak mkanya jgn kbanyakan micin jdi govlok,1
cuman jual goyangan yak suara taik,1
begonya bilang apanya ya liriknya aja percintan gitu lagu bener tolol si ayu gapunya kuping y orang yg dipermasalahin nadanya,1
bagus kalo mingkem aja hahahahahaha jahatnya,1
percaya gimik rafi gigi dn atsehinga at peserta keluarga hujad dn anak nydi hujad kesini penonton bodohin publik yg kasihan penghujad ga ayu ga pesbukers biar ngeluarkn album single artis halan nengri gimik yo,1
dasar anjing tuh cowok org berani cowok one by one yg lemah dasar yah cowok jaman skrg casing doank cowok nyali nya banci,1
dasar artis abal abal engk laku layar kacaudh engk duit kere miskinjadi maen k dukun elmu pelet perebut suami org yg kaya,1
dasar artis abal abal engk laku layar kacaudh engk duit kere miskinjadi maen k dukun elmu pelet perebut suami org yg kaya,1
dasar plagiat ga kreatipmemalukab bgt,1
anak perempuan lho contohin jelek anaknya becus perempuan amit amit,1
dlu inul goyang ngebor baju ketat dcekal hrs ny ni jg dg sgja goyang dada mulu suara ga sbrpa mrsk moral ank muda yg nton bawanya nafsu aja,1
dlu si pelakor yg sombong krn brhasil dapetin si botak smpe mnceraikan bunda mayaskrg hdp ny mkin anjlok bunda maya yg sring jelong kluarnegri,1
editan banget ya ampun si momy lambe kehabisan gosib ya si pelakor,1
editanx parahoplas aj nyai drpd ngedit gn haha kn malu,1
ee si pelacur situ becus jd brempuan emang becus sampah sih iya edeuh lonte lonte,1
eh jongos cba gue duluan yg nanya sm lu emng nyonyiah gembar gembor udah nikah adakah nyonyiah ngaku udeh nikah dr tetehlu yg lonte perek brojol ngaku nikah siri sm laki nyonyiah hamidun sapeak anak ilegal dibilng fitna keji haha lonte menolak lupa xixix,1
eh situ kids jaman now ya kebanyakan micin mna yg ngina bego dipelihara,1
emang tabu ciuman gitu iya emang yg bikin eneg pencitran nya yg sok alim sok sok bijak sok sok yg lainya seandainya pencitran sok alim sok suci serius,1
emang dasar si anak nya aja yg lebayurusan pribadi umbarbiar blow up hadehgunanya whatsap sms or telp apasuka aneh,1
ga pantes dipangil ustadorg munafik ceramah org kelakuan sndr aja menzolimi istri sah nya dgn poligami diamkacian istri pertamanyaga tw malu istri hadeh klo yg msh mangil bwt ceramah namanya bodo,1
ga usa pake anjing babi kalo gw bls gitu wkwk,1
gagal fokus dengar suaranya koq jengkel ya dengernya sory cuman manusia kalo jengkel,1
geblek lo tatacowo bgt dibelain balikanhadewntar ditingal lg nyalahin tuh cowopadahal kitenya yg on,1
gila pelakor bnget laki gatal alasan berpoligami woi mikir pake otak haduh pikir org pintar tau agama buruk alah menguji kesetian nafsunya eh kaya gtu menyakiti istri sja menutup pintu rejekimu anak istri kau korbankan sbg seorg imam keluarga gagal mpertahankan rmh tanganya mencoreng nama nya sndiri smua org suka skrg benci m,1
gilingan mulan jalang lg kasih ceramah hahahaha dasar cireng gak tau gak ngaca si cireng lg ceramah sok kyk pahlawan kesiangan biar berteman ama sekuter kyk selpi,1
gini pengen tenar ya ampunmalu kalo anaknya yah kasian,1
goblok gua nonton berkali kaget,1
gue gak suka sm ni orang idupnya kebanyakan ribut,1
gue suka gangerti deh ya kalo via valen bikin status apalah disangkut pautin ama at mulu at nya aja aja fansnya sih yg bikin jelek orang kalo sangkut pautin mulu jg lamalama gerah kali,1
hadew permpuan lgsakit jiwaknp yg jd peran utama film hantu jeruk purutky khabisan stok artis ja,1
hahahakasian yagak becus peremharus ngerebut laki orang biar dikata perempuan dasar perempuan sadar ente cuy,1
hahahaha sesunguhnya alah swt melaknat wanita perebut pezina suami sah oranglain,1
heran deh yg ngatain si via baperan ya wajar dese baper udin muak orang yg munafik sokan dese kabar yg baperan laki orang ga nyadar tuh pemujanya at bukanya gotong royong nasehatin at mengila muja at mojokin via dese manusia keles ah,1
heran gw mak knp aja pake ma anv pesbur ny bederet skandal bertubi gk malu ny muka tembok gak faedah ny nonton acara yg si manusia kardus,1
hey anak bangsat babi pesek buruk rupa keritingpengen pengal leher lu sampe putuslumayan makanan buaya,1
ih becus makrum becus ngrebut suami orang hehe,1
cwenya yg bego cwonya yg pinter ya emg lakinya kaya macho gitu plus nya kayanya jago gombal maenya gesit ulala,1
orang otaknya ga sekolahin ya resiko udah upload sosmed ya dapet perbincangan netizen public figure ga otaknya,1
sih emg artis ko artis indo ny ngurus prestasi sosmed ny mulu isi nya jd jatoh nya kampungan,1
